bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,udps.srcdst_packet_size_variation,udps.srcdst_udp_packet_count,udps.udp_packet_count,udps.srcdst_tcp_packet_count,udps.tcp_packet_count,udps.srcdst_ack_packet_count,udps.ack_packet_count,udps.srcdst_fin_packet_count,udps.fin_packet_count,udps.srcdst_rst_packet_count,udps.rst_packet_count,udps.srcdst_psh_packet_count,udps.psh_packet_count,udps.srcdst_syn_packet_count,udps.syn_packet_count,udps.srcdst_unique_ports_count,udps.srcdst_icmp_packet_count,udps.icmp_packet_count,udps.srcdst_http_ports_count,udps.http_ports_count,udps.srcdst_bidirectional_duration_avg,udps.bidirectional_duration_avg,udps.srcdst_dns_port_count,udps.dns_port_count,udps.srcdst_dns_port_src_count,udps.dns_port_src_count,udps.srcdst_vul_ports_count,udps.src2dst_packet_count,udps.bidirectional_packet_count,udps.srcdst_src2dst_packet_count,udps.srcdst_bidirectional_packet_count
1,3,198,1,2,132,0,1,66,66,66,0,66,66,66,0,66,66,66,0,66,0,0.5,0.7071067811865476,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,350,349,3345,3944,304,334,0,0,1708,2046,314,344,1,0,0,350,339,891.3542857142858,876.6371428571429,0,0,0,0,350,2588,4118,2309,3502
4497,6,6224,4497,6,6224,0,0,0,114,1037.3333333333333,577.0114961304209,1514,114,1037.3333333333333,577.0114961304209,1514,0,0,0,0,292,899.4,925.1669038611356,2400,292,899.4,925.1669038611356,2400,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,739.9540526275939,0,0,70,73,12214,12233,0,0,16,19,6105,6111,23,29,1,0,0,0,0,3570.5,3444.2602739726026,0,0,0,0,0,6139,12255,6126,12233
12837,55,8399,12837,22,3468,12837,33,4931,66,152.70909090909092,188.07117178495395,1042,66,157.63636363636363,137.9408242532681,706,66,149.42424242424244,217.19447367264988,1042,0,237.72222222222217,659.7438730199937,2441,0,611.2857142857142,991.0915771,2501,0,401.1562499999999,822.5406004049381,2441,2,0,0,0,54,31,0,2,1,0,0,0,21,16,0,1,1,0,0,0,33,15,0,1,486.2482219333386,0,0,350,350,19205,19303,712,773,14,14,10803,10718,709,773,3,0,0,1,0,12592.462857142857,11503.674285714284,0,0,0,0,350,8206,19701,7961,19573
0,3,214,0,2,140,0,1,74,66,71.33333333333333,4.618802153517004,74,66,70,5.656854249492381,74,74,74,0,74,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4,0,1,350,349,3352,3384,298,302,0,0,1719,1727,316,322,1,0,0,350,347,841.6171428571429,834.1171428571429,0,0,0,0,350,2330,3547,2315,3510
1,3,198,1,2,132,0,1,66,66,66,0,66,66,66,0,66,66,66,0,66,0,0.5,0.7071067811865476,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,350,349,3322,4258,300,356,0,0,1696,2214,316,372,1,0,0,350,331,867.7685714285715,868.5857142857143,0,0,0,0,350,2740,4446,2296,3480
0,2,120,0,1,60,0,1,60,60,60,0,60,60,60,0,60,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,350,350,349,349,0,0,349,349,0,0,350,350,350,0,0,0,0,0.051428571,0.051428571,0,0,0,0,0,350,699,350,699
13311,54,8333,13311,20,3336,13311,34,4997,66,154.3148148148148,189.45620533158657,1042,66,166.80000000000004,141.62723496633876,706,66,146.9705882352941,214.3563282769388,1042,0,251.15094339622644,683.5200575591263,2556,1,700.5789474,1050.0133499569038,2630,0,403.3636363636364,834.248345,2556,2,0,0,0,53,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,34,15,0,1,486.2482219333386,0,0,350,350,19164,18566,706,751,0,22,10937,10490,705,764,3,0,0,0,0,12638.682857142858,11205.57142857143,0,0,0,0,350,7816,18966,7856,19516
169,14,12875,169,8,876,159,6,11999,60,919.6428571428572,2169.979993071289,7306,60,109.5,127.1658085223495,424,66,1999.8333333333333,3125.695213335214,7306,0,13,36.961691880468166,135,0,24.142857142857142,54.39187614410989,147,0,31.8,58.00172411230549,135,2,0,0,0,10,2,3,2,1,0,0,0,4,1,3,1,1,0,0,0,6,1,0,1,3565.397780519494,0,0,350,350,3995,3995,502,502,646,646,763,763,730,730,2,0,0,350,350,376.9057142857143,376.9057142857143,0,0,0,0,350,2694,4861,2694,4861
0,2,120,0,1,60,0,1,60,60,60,0,60,60,60,0,60,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,350,350,350,350,0,0,350,350,0,0,355,355,350,0,0,3,3,0.06,0.06,1,1,0,0,13,355,705,355,705
1002,6,374,1002,3,194,1001,3,180,60,62.33333333333333,2.9439202887759484,66,62,64.66666666666667,2.309401076758505,66,60,60,0,60,0,200.4,273.9530981755819,501,501,501,0,501,500,500.5,0.7071067811865476,501,3,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,2.8284271247461903,0,0,281,350,2688,2205,440,278,183,633,456,284,623,911,1,0,0,281,350,297.84341637010675,644.24,0,0,0,0,281,1491,2977,1531,3091
7131,13,12383,7131,8,500,1788,5,11883,60,952.5384615384614,1729.9117807653572,4434,60,62.5,5.0990195135927845,74,60,2376.6,2204.192096891739,4434,0,594.25,1574.1794471464116,5321,0,1018.7142857142856,2012.288060416609,5321,0,447,891.3353278461854,1784,2,0,0,0,12,2,1,1,1,0,0,0,7,1,1,0,1,0,0,0,5,1,0,1,2184.676635111018,0,0,350,350,4202,4202,440,440,350,350,727,727,700,700,350,0,0,350,350,8021.688571428572,8021.688571428572,0,0,0,0,350,2698,4552,2698,4552
11198,14,12437,11198,8,500,46,6,11937,60,888.3571428571429,1684.9797810767234,5894,60,62.5,5.0990195135927845,74,60,1989.5,2198.9744655179607,5894,0,861.3846153846154,3091.0640977518174,11149,0,1599.7142857142858,4210.865537087188,11149,0,9.2,17.90809872655386,41,2,0,0,0,13,2,1,1,1,0,0,0,7,1,1,0,1,0,0,0,6,1,0,1,2914.674138,0,0,350,350,4231,4231,447,447,350,350,732,732,700,700,350,0,0,350,350,7464.0085714285715,7464.0085714285715,0,0,0,0,350,2690,4581,2690,4581
204,14,12947,204,8,948,201,6,11999,66,924.7857142857144,1849.213644876006,5858,66,118.5,145.28690826872776,478,66,1999.8333333333333,2536.6035887908592,5858,0,15.692307692307692,55.37957598156053,200,0,29.14285714285714,75.78352629129142,201,0,40.2,89.33196516365237,200,2,0,0,0,13,2,1,1,1,0,0,0,7,1,1,0,1,0,0,0,6,1,0,1,2833.996236177223,0,0,350,350,4542,4542,358,358,357,357,733,733,718,718,2,0,0,350,350,236.64857142857144,236.64857142857144,0,0,0,0,350,2978,4917,2978,4917
4,7,1531,4,4,795,4,3,736,66,218.7142857142857,255.3773118908009,596,66,198.75,260.1939981372873,589,66,245.3333333333333,303.7125834293557,596,0,0.6666666666666667,1.2110601416389968,3,0,1.3333333333333337,1.5275252316519463,3,1,2,1.4142135623730951,3,2,0,0,0,6,2,0,0,1,0,0,0,3,1,0,0,1,0,0,0,3,1,0,0,303.9883496,0,2,350,348,2024,4334,302,402,1,1,820,2148,314,412,1,0,0,350,316,745.6485714285715,771.1028571428571,0,0,0,0,350,2555,4545,1434,2182
63,9,866,63,5,498,62,4,368,60,96.22222222222224,70.72089114571764,252,60,99.6,85.23379611398286,252,60,92,60.06662967072483,182,0,7.874999999999998,21.06749357931042,60,0,15.75,30.17034968309117,61,0,20.666666666666664,34.07834111768548,60,2,0,0,0,8,2,0,2,1,0,0,0,4,1,0,1,1,0,0,0,4,1,0,1,95.04209594,0,0,84,350,939,4832,168,700,0,0,177,746,168,700,1,0,0,84,350,99.9047619,107.61142857142858,0,0,0,0,84,2437,5182,527,1023
571,14,2316,570,7,1896,571,7,420,60,165.42857142857144,211.38543516004643,751,60,270.8571428571429,266.23199693214224,751,60,60,0,60,0,43.92307692307692,149.1819144190863,540,0,95,218.66778454998808,541,1,95.16666666666669,218.5995577915625,541,0,0,0,0,14,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,0,0,0,345.5,0,0,100,132,12659,18762,0,0,17,44,6328,6527,25,59,1,0,0,0,0,2734.39,2211.6060606060605,0,0,0,0,0,10396,18811,6351,12679
0,5,349,0,3,186,0,2,163,60,69.8,15.498387012847497,97,60,62,3.4641016151377544,66,66,81.5,21.920310216782973,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,0,0,0,0,1,0,2,1,0,0,0,0,2,1,0,1,16.740669042783207,0,0,112,350,5978,1545,197,397,184,126,3164,380,0,0,97,0,0,0,0,861.6428571428571,665.2057142857143,0,0,0,0,0,941,1639,4322,6162
74,9,863,74,5,495,74,4,368,60,95.88888889,69.89714665929583,249,60,99,83.89278872465738,249,60,92,60.06662967072483,182,0,9.250000000000002,24.95567499158687,71,0,18.5,35.66978179542641,72,1,24.666666666666664,40.12895878705717,71,2,0,0,0,8,2,0,2,1,0,0,0,4,1,0,1,1,0,0,0,4,1,0,1,93.85227754295578,0,0,98,220,905,2460,196,440,0,0,201,455,196,440,1,0,0,98,220,85.05102040816327,91.28181818181818,0,0,0,0,98,1336,2680,540,1003
4844,13,12383,4844,8,500,539,5,11883,60,952.5384615384614,1729.9117807653572,4434,60,62.5,5.0990195135927845,74,60,2376.6,2204.192096891739,4434,0,403.6666666666667,1233.9111013604693,4294,0,691.9999999999999,1600.1324945141262,4294,0,134.75,253.07624015962728,514,2,0,0,0,12,2,1,1,1,0,0,0,7,1,1,0,1,0,0,0,5,1,0,1,2184.676635111018,0,0,350,350,4235,4235,442,442,350,350,721,721,700,700,350,0,0,350,350,7202.374285714286,7202.374285714286,0,0,0,0,350,2707,4585,2707,4585
9169,28,2167,9169,11,861,9169,17,1306,60,77.39285714285714,12.699779192347854,100,66,78.27272727272727,9.360458419232565,91,60,76.82352941176471,14.714938388070331,100,0,339.59259259259244,967.8806848,3416,0,916.9,1486.7284329470976,3464,0,573.0625,1216.9941916459584,3416,2,0,0,0,25,14,2,2,1,0,0,0,10,7,0,1,1,0,0,0,15,7,2,1,19.27649691550136,0,0,350,350,8751,9756,701,732,701,660,4900,5466,700,734,1,0,0,0,0,9083.448571428573,11131.111428571428,0,0,0,0,350,4356,10781,3851,9802
91,2,271,0,1,94,0,1,177,94,135.5,58.68986283848344,177,94,94,0,94,177,177,0,177,91,91,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.92007234273894,350,350,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,92.12857142857143,92.12857142857143,350,350,0,0,350,356,712,356,712
0,1,253,0,1,253,0,0,0,253,253,0,253,253,253,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,146.06961810497532,0,0,350,350,755,1143,161,189,37,37,495,692,58,86,1,0,0,350,343,270.60285714285715,279.1714285714286,0,0,0,0,350,795,1223,582,821
102164,26,24766,102164,15,940,92790,11,23826,60,952.5384615384615,1925.0129813748115,5894,60,62.66666666666666,5.052109413285654,74,60,2166.0000000000005,2540.985281342653,5894,0,4086.56,17625.62128947516,88146,0,7297.428571428572,23415.76523,88146,0,9279,29094.371444968147,92081,4,0,0,0,24,4,2,2,2,0,0,0,13,2,2,0,2,0,0,0,11,2,0,2,2914.674138,0,0,350,350,6470,6470,638,638,528,528,1077,1077,1056,1056,350,0,0,350,350,53530.02,53530.02,0,0,0,0,350,4187,6998,4187,6998
0,1,297,0,1,297,0,0,0,297,297,0,297,297,297,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,171.47302994931886,0,0,350,350,740,895,0,8,74,74,565,652,153,159,1,0,0,350,348,622.2685714285715,621.5085714285714,0,0,0,0,350,791,1079,718,921
76269,27,24832,76269,16,1000,72280,11,23832,60,919.7037037037036,1935.6339016300583,7269,60,62.5,4.926120853842977,74,60,2166.5454545454545,2618.315311937673,7269,0,2933.423076923076,12798.693927657076,65329,0,5084.599999999999,16756.947364344993,65329,0,7228,22480.44227520644,71202,4,0,0,0,25,4,2,3,2,0,0,0,14,2,2,0,2,0,0,0,11,2,0,3,3602.172712405667,0,0,350,350,8729,8729,865,865,700,700,1423,1423,1400,1400,350,0,0,350,350,79202.19428571429,79202.19428571429,0,0,0,0,350,5653,9429,5653,9429
1,3,198,1,2,132,0,1,66,66,66,0,66,66,66,0,66,66,66,0,66,0,0.5,0.7071067811865476,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,350,350,3344,4065,300,336,0,0,1712,2110,316,356,1,0,0,350,335,873.64,870.56,0,0,0,0,350,2657,4243,2310,3502
36420,17,3274,36383,9,964,36383,8,2310,60,192.58823529411765,442.8378736659063,1866,60,107.11111111111111,139.09748779583012,478,60,288.75,637.3121571995043,1866,0,2276.2500000000005,4127.065163850296,10001,0,4547.875,4998.043201022348,10038,1,5197.571428571428,5025.375868,10038,2,0,0,0,16,2,0,2,1,0,0,0,8,1,0,1,1,0,0,0,8,1,0,1,856.3130268774381,0,0,52,350,1043,6302,104,700,0,11,122,825,109,730,1,0,0,52,350,56656.86538461538,46714.88,0,0,0,0,52,3625,6663,592,1095
1,3,214,1,2,140,0,1,74,66,71.33333333333333,4.618802153517004,74,66,70,5.656854249492381,74,74,74,0,74,0,0.5,0.7071067811865476,1,1,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4,0,1,350,349,3310,4248,296,356,0,0,1688,2206,320,372,1,0,0,350,331,867.7971428571428,868.3228571428572,0,0,0,0,350,2732,4436,2288,3470
3003,3,222,3003,3,222,0,0,0,74,74,0,74,74,74,0,74,0,0,0,0,999,1501.5,710.6423150924803,2004,999,1501.5,710.6423150924803,2004,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.72391992003231,0,0,350,350,691,691,4,4,0,0,514,514,383,383,1,0,0,350,350,1373.4771428571428,1373.4771428571428,0,0,0,0,350,901,1022,901,1022
5,7,3098,5,4,871,5,3,2227,66,442.57142857142856,758.3675136200692,2087,66,217.75000000000003,298.19051516326493,665,66,742.3333333333334,1164.5223627450584,2087,0,0.8333333333333334,1.6020819787597222,4,0,1.6666666666666667,2.0816659994661326,4,1,2.5,2.1213203435596424,4,2,0,0,0,6,2,0,0,1,0,0,0,3,1,0,0,1,0,0,0,3,1,0,0,953.4397376516952,0,2,350,348,2026,4389,302,410,1,1,814,2160,316,420,1,0,0,350,314,720.2142857142857,743.9685714285714,0,0,0,0,350,2578,4604,1432,2185
12079,13,12395,12079,8,500,1206,5,11895,60,953.4615384615386,3213.612106217981,11649,60,62.5,5.0990195135927845,74,60,2379,5182.088189137657,11649,0,1006.5833333333334,3121.1378886068087,10858,0,1725.571428571429,4052.549603115832,10858,0,301.5,593.0342879350794,1191,2,0,0,0,12,2,1,2,1,0,0,0,7,1,1,0,1,0,0,0,5,1,0,2,5792.170427,0,0,350,350,4263,4263,453,453,350,350,713,713,700,700,350,0,0,350,350,9861.751428571428,9861.751428571428,0,0,0,0,350,2707,4613,2707,4613
0,1,253,0,1,253,0,0,0,253,253,0,253,253,253,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,146.06961810497532,0,0,350,350,755,1143,161,189,37,37,495,692,58,86,1,0,0,350,343,270.60285714285715,279.1714285714286,0,0,0,0,350,795,1223,582,821
4858,26,20137,4858,16,4928,4854,10,15209,66,774.4999999999999,719.8783369431254,1934,66,307.99999999999994,260.59316951908005,651,485,1520.9,566.0685961573522,1934,0,194.32,378.70742004877593,1038,3,323.8666666666667,448.2326989198272,1038,0,539.3333333333334,476.3869225744972,1044,0,0,0,0,26,16,0,0,0,0,0,0,16,8,0,0,0,0,0,0,10,8,0,0,805.2150851377123,0,1,350,349,1980,3256,304,368,0,0,809,1521,300,366,1,0,0,350,328,737.8314285714285,751.2171428571429,0,0,0,0,350,2038,3441,1409,2130
16,2,180,0,1,90,0,1,90,90,90,0,90,90,90,0,90,90,90,0,90,16,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1301.142857142857,1682.4,0,0,0,0,0,27,54,11,22
115988,35,5717,115988,18,4272,115964,17,1445,66,163.3428571428572,490.7054311581107,2962,66,237.3333333333333,681.3001411660952,2962,66,85,76.30203142774116,381,0,3411.4117647058824,4724.621454,10025,0,6822.823529411765,4648.908302430988,10048,0,7247.75,4451.011757641926,10048,2,0,0,0,34,3,0,2,1,0,0,0,17,2,0,1,1,0,0,0,17,1,0,1,1403.3781564496437,0,0,3,147,70,3398,4,236,1,75,15,1058,6,294,2,0,0,3,147,44045,18856.81632653061,0,0,0,0,3,1787,3549,38,73
13583,56,8465,13583,23,3534,13583,33,4931,66,151.16071428571428,186.71346806228024,1042,66,153.65217391304344,136.11713161019287,706,66,149.42424242424244,217.19447367264988,1042,0,246.9636363636364,688.7421697783404,2609,0,617.4090909,1027.368977121421,2665,0,424.46875,865.2613621319208,2609,2,0,0,0,55,31,0,2,1,0,0,0,22,16,0,1,1,0,0,0,33,15,0,1,486.2482219333386,0,0,350,350,18889,18692,704,774,0,26,10850,10572,700,776,3,0,0,0,0,12408.871428571429,11059.665714285717,0,0,0,0,350,7914,19104,7718,19239
82787,27,24826,82787,16,1000,72698,11,23826,60,919.4814814814814,2386.5488015827755,11649,60,62.5,4.926120853842977,74,60,2166,3453.1588726845453,11649,0,3184.1153846153848,13698.249824928507,69630,0,5519.133333333333,17923.945583120552,69630,0,7269.8,22336.593900294352,70821,4,0,0,0,25,4,2,2,2,0,0,0,14,2,2,0,2,0,0,0,11,2,0,2,5792.170427,0,0,350,350,9475,9475,986,986,753,753,1556,1556,1506,1506,350,0,0,350,350,80971.96571428572,80971.96571428572,0,0,0,0,350,6125,10228,6125,10228
170,15,12951,170,9,952,150,6,11999,66,863.4,1620.7636559879506,5858,66,105.77777777777776,116.3634154038306,416,66,1999.8333333333333,2179.592477199962,5858,0,12.142857142857142,36.48784232265095,138,0,21.25,52.573078390261415,151,0,30,60.597029630172464,138,2,0,0,0,14,2,1,1,1,0,0,0,8,1,1,0,1,0,0,0,6,1,0,1,2842.4592052188423,0,0,350,350,3780,3780,423,423,549,549,822,822,675,675,2,0,0,350,350,476.3142857142857,476.3142857142857,0,0,0,0,350,2560,4511,2560,4511
0,2,200,0,1,140,0,1,60,60,100,56.56854249492381,140,140,140,0,140,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,46.18802153517007,0,0,108,140,12794,18897,0,0,17,44,6398,6597,25,59,1,0,0,0,0,2605.212962962963,2141.828571428572,0,0,0,0,0,10466,18946,6421,12814
1,5,349,1,3,186,0,2,163,60,69.8,15.498387012847497,97,60,62,3.4641016151377544,66,66,81.5,21.920310216782973,97,0,0.25,0.5,1,0,0.5,0.7071067811865476,1,0,0,0,0,0,0,0,0,3,1,2,2,0,0,0,0,1,0,2,1,0,0,0,0,2,1,0,1,16.740669042783207,0,1,129,349,6035,1517,229,415,214,154,3181,371,4,4,113,0,0,0,0,785.2558139534884,485.87142857142857,0,0,0,0,0,950,1649,4375,6251
9548,28,2171,9548,11,865,9548,17,1306,60,77.53571428571429,12.914195872235137,100,66,78.63636363636363,10.082387884551228,96,60,76.82352941176471,14.714938388070331,100,0,353.6296296296296,1008.5348149342556,3539,0,954.8,1546.3395343699765,3582,0,596.75,1268.1896020180368,3539,2,0,0,0,25,14,2,2,1,0,0,0,10,7,0,1,1,0,0,0,15,7,2,1,20.42057785666214,0,0,350,350,8750,9700,700,748,700,652,4900,5400,700,748,1,0,0,0,0,9052.237142857142,8519.951428571429,0,0,0,0,350,4402,10726,3850,9800
0,1,74,0,1,74,0,0,0,74,74,0,74,74,74,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.72391992003231,0,0,350,350,36,36,3,3,0,0,28,28,350,350,2,0,0,350,350,36.61714285714286,36.61714285714286,0,0,0,0,350,378,382,378,382
1,3,214,1,2,140,0,1,74,66,71.33333333333333,4.618802153517004,74,66,70,5.656854249492381,74,74,74,0,74,0,0.5,0.7071067811865476,1,1,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4,0,0,350,350,1987,2709,300,332,0,0,804,1206,304,334,1,0,0,350,340,724.68,740.5657142857143,0,0,0,0,350,1772,2876,1419,2139
83,8,5293,83,5,938,82,3,4355,66,661.625,1450.9197021692337,4215,66,187.6,267.45616463263656,666,66,1451.6666666666667,2393.120208709402,4215,0,11.857142857142856,30.492778223860213,81,0,20.75,40.16943282314717,81,1,41,56.56854249492381,81,2,0,0,0,7,2,0,0,1,0,0,0,4,1,0,0,1,0,0,0,3,1,0,0,1994.6554213698164,0,1,350,349,2018,4186,306,400,1,1,816,2062,310,402,1,0,0,350,319,745.6257142857143,777.38,0,0,0,0,350,2481,4390,1430,2174
0,1,297,0,1,297,0,0,0,297,297,0,297,297,297,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,171.47302994931886,0,0,350,350,665,665,0,0,22,22,523,523,279,279,1,0,0,350,350,1093.8257142857142,1093.8257142857142,0,0,0,0,350,802,922,802,922
555,14,2284,554,7,1864,555,7,420,60,163.14285714285714,293.4463277206707,1170,60,266.28571428571433,402.1818470483695,1170,60,60,0,60,0,42.69230769230769,146.50732894943323,530,0,92.33333333333331,215.0401512896293,531,1,92.5,214.9546463791839,531,0,0,0,0,14,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,0,0,0,555,0,0,120,152,12996,19099,0,0,17,44,6500,6699,25,59,1,0,0,0,0,2442.2916666666665,2049.7894736842104,0,0,0,0,0,10568,19148,6523,13016
1,3,198,1,2,132,0,1,66,66,66,0,66,66,66,0,66,66,66,0,66,0,0.5,0.7071067811865476,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,350,349,3314,3896,298,336,0,0,1692,2016,316,352,1,0,0,350,337,829.4485714285714,827.1228571428571,0,0,0,0,350,2565,4074,2290,3472
27,17,13066,27,8,858,26,9,12208,60,768.5882352941177,1357.0426512652214,4410,60,107.25,120.80651590752169,406,66,1356.4444444444443,1686.481404515857,4410,0,1.6875,4.346933785248325,17,0,3.857142857142857,6.568322247,18,0,3.25,6.041522986797286,17,2,0,0,0,13,3,3,3,1,0,0,0,4,1,3,1,1,0,0,0,9,2,0,2,2122.502532389537,0,0,350,350,4024,4075,470,476,584,581,728,756,737,741,2,0,0,350,348,284.2885714285714,283.7914285714286,0,0,0,0,350,2690,4826,2666,4774
1,3,198,1,2,132,0,1,66,66,66,0,66,66,66,0,66,66,66,0,66,0,0.5,0.7071067811865476,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,350,349,1977,3149,304,366,0,0,809,1457,300,364,1,0,0,350,329,738.6828571428572,735.16,0,0,0,0,350,1976,3333,1409,2127
4808,24,20009,4808,16,4928,4803,8,15081,66,833.7083333333336,788.6053997084191,1935,66,307.99999999999994,260.59316951908005,651,1836,1885.125,52.52057419988584,1935,1,209.0434782608696,387.0917765572667,1038,4,320.53333333333336,444.0483993354564,1038,237,686.1428571428571,417.4595503644349,1042,0,0,0,0,24,16,0,0,0,0,0,0,16,8,0,0,0,0,0,0,8,8,0,0,914.2833258897376,0,1,350,349,1989,3272,302,366,0,0,808,1534,302,362,1,0,0,350,329,734.28,749.2685714285715,0,0,0,0,350,2036,3455,1409,2140
0,2,134,0,1,74,0,1,60,60,67,9.899494936611664,74,74,74,0,74,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8.082903768654761,0,0,350,350,360,360,0,0,350,350,0,0,356,356,350,0,0,3,3,105.28857142857144,105.28857142857144,1,1,0,0,12,361,711,361,711
11254,52,8201,11254,20,3336,11254,32,4865,66,157.71153846153845,192.31126082661925,1042,66,166.80000000000004,141.62723496633876,706,66,152.03125,220.1445982830963,1042,0,220.66666666666663,588.2238916149756,2092,0,592.3157894736842,893.6919711,2133,0,363.03225806451616,723.4406441384102,2092,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,486.2482219333386,0,0,350,350,18878,18719,702,782,0,12,10850,10585,700,778,3,0,0,0,0,12100.297142857144,10697.711428571429,0,0,0,0,350,7918,19118,7701,19228
2044,5,351,2044,3,211,2044,2,140,66,70.2,4.024922359,74,66,70.33333333333333,4.041451884327381,74,66,70,5.656854249492381,74,0,511,1022,2044,0,1022,1445.3262607453032,2044,2044,2044,0,2044,2,0,0,0,4,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0,2,0,0,0,4.618802153517006,0,1,132,347,6045,1465,233,424,218,155,3184,346,6,6,116,2,2,0,0,793.7835820895523,388.3,0,0,0,0,0,925,1612,4389,6276
